;Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);QTD. DE HORAS DE FRIO (< 7.2°C), DIARIA (MAIO - AGOSTO);QTD. DE HORAS TEMP. IDEAL (18°C - 23 C°), DIARIA (SETEMBRO - ABRIL);QTD. DE HORAS TEMP. PREJUDICIAL (> 27 C°), DIARIA (SETEMBRO - ABRIL);PRECIPITACAO TOTAL, DIARIO (AUT)(mm) (SETEMBRO - ABRIL);SAFRA
1448;2013-04-18;0.2;908.2;9.1;21.5;12.9;7.4;81.4;36.0;7.7;2.6;0;5;0;0.2;2013
1449;2013-04-19;0.0;909.6;7.4;23.3;14.4;6.8;68.4;28.0;6.0;2.2;0;7;0;0.0;2013
1450;2013-04-20;0.0;910.6;6.3;23.7;14.2;5.7;62.8;28.0;6.0;2.7;0;7;0;0.0;2013
1451;2013-04-21;0.0;911.3;7.7;24.5;14.1;5.5;72.4;21.0;6.7;3.2;0;4;0;0.0;2013
1452;2013-04-22;0.2;913.1;8.9;22.1;13.3;5.3;78.7;39.0;8.5;3.6;0;6;0;0.2;2013
1453;2013-04-23;0.0;913.1;8.9;21.3;13.4;7.7;77.0;43.0;10.7;4.1;0;6;0;0.0;2013
1454;2013-04-24;0.0;912.0;9.8;21.7;13.9;7.9;79.0;48.0;8.9;3.5;0;7;0;0.0;2013
1455;2013-04-25;0.0;910.4;10.0;22.6;14.7;8.6;76.4;46.0;8.6;3.1;0;7;0;0.0;2013
1456;2013-04-26;0.0;909.1;10.4;21.7;14.4;8.3;79.3;48.0;6.3;2.2;0;7;0;0.0;2013
1457;2013-04-27;0.2;908.4;11.8;24.5;15.9;9.9;78.9;47.0;7.5;2.8;0;6;0;0.2;2013
1458;2013-04-28;0.0;908.1;14.2;25.7;17.4;12.6;83.6;51.0;8.1;3.9;0;7;0;0.0;2013
1459;2013-04-29;0.0;906.5;14.9;20.0;15.9;13.5;93.3;77.0;11.9;3.8;0;2;0;0.0;2013
1460;2013-04-30;5.0;907.4;14.6;23.7;16.9;13.3;88.0;56.0;6.2;1.9;0;8;0;5.0;2013
1461;2013-05-01;0.2;908.6;14.6;24.2;17.0;11.6;87.1;58.0;7.0;2.5;0;0;0;0.0;2014
1462;2013-05-02;0.0;907.7;15.5;28.3;19.9;14.7;80.0;36.0;9.6;4.6;0;0;0;0.0;2014
1463;2013-05-03;0.2;904.9;15.1;27.3;20.0;15.1;77.3;39.0;15.6;5.1;0;0;0;0.0;2014
1464;2013-05-04;0.0;904.0;14.8;19.2;17.1;15.8;86.5;72.0;9.0;3.2;0;0;0;0.0;2014
1465;2013-05-05;0.0;906.7;10.5;17.7;13.3;11.3;84.4;56.0;7.4;1.7;0;0;0;0.0;2014
1466;2013-05-06;0.0;907.1;5.7;15.5;9.7;2.9;78.8;42.0;8.3;1.9;4;0;0;0.0;2014
1467;2013-05-07;0.0;907.1;3.7;13.1;7.5;2.8;78.2;42.0;19.2;4.2;11;0;0;0.0;2014
1468;2013-05-08;0.4;909.1;-1.8;19.9;8.1;-1.9;61.9;12.0;7.2;2.3;13;0;0;0.0;2014
1469;2013-05-09;0.0;910.6;-1.9;23.5;12.2;1.5;46.2;10.0;5.7;2.5;9;0;0;0.0;2014
1470;2013-05-10;0.0;910.2;-1.2;25.1;14.5;6.2;40.3;12.0;12.7;5.2;3;0;0;0.0;2014
1471;2013-05-11;0.0;909.5;5.6;23.4;14.5;5.8;59.0;29.0;11.8;4.5;1;0;0;0.0;2014
1472;2013-05-12;0.0;907.6;9.5;21.6;13.8;8.2;77.2;43.0;9.0;3.4;0;0;0;0.0;2014
1473;2013-05-13;4.6;907.2;13.4;18.8;15.3;11.1;88.8;71.0;7.9;3.4;0;0;0;0.0;2014
1474;2013-05-14;3.2;906.1;14.4;18.6;15.3;11.5;94.4;81.0;8.7;3.2;0;0;0;0.0;2014
1475;2013-05-15;1.6;904.3;15.1;18.1;15.9;14.0;94.7;81.0;14.5;4.6;0;0;0;0.0;2014
1476;2013-05-16;11.2;908.0;6.5;15.5;9.5;7.4;83.5;46.0;8.2;2.4;4;0;0;0.0;2014
1477;2013-05-17;0.0;912.1;2.2;17.0;6.5;-0.5;75.8;43.0;8.7;3.1;13;0;0;0.0;2014
1478;2013-05-18;0.0;912.1;9.0;14.0;10.4;5.0;91.2;80.0;11.7;5.4;3;0;0;0.0;2014
1479;2013-05-19;0.0;910.7;12.6;16.0;13.5;10.4;94.9;82.0;8.5;3.9;0;0;0;0.0;2014
1480;2013-05-20;44.6;907.4;13.3;19.1;14.4;12.9;93.5;73.0;8.4;3.2;0;0;0;0.0;2014
1481;2013-05-21;0.2;906.0;9.4;18.1;11.8;9.0;86.6;52.0;6.1;1.6;0;0;0;0.0;2014
1482;2013-05-22;0.0;906.1;8.7;16.7;10.6;5.4;89.4;54.0;4.3;1.2;2;0;0;0.0;2014
1483;2013-05-23;0.2;907.0;8.1;19.3;11.5;4.7;82.2;41.0;6.7;2.6;4;0;0;0.0;2014
1484;2013-05-24;0.0;908.2;9.5;17.5;11.3;6.7;89.8;63.0;8.8;3.3;0;0;0;0.0;2014
1485;2013-05-25;0.0;909.5;9.6;18.0;12.5;10.0;84.5;49.0;6.6;1.7;0;0;0;0.0;2014
1486;2013-05-26;0.0;908.8;8.3;17.5;11.1;5.8;83.9;58.0;12.4;4.1;1;0;0;0.0;2014
1487;2013-05-27;0.0;905.0;11.0;18.6;12.7;8.9;90.0;66.0;8.0;3.6;0;0;0;0.0;2014
1488;2013-05-28;0.4;900.4;11.6;16.7;12.4;8.9;94.7;75.0;17.0;4.8;0;0;0;0.0;2014
1489;2013-05-29;5.2;897.5;12.6;20.6;13.9;11.2;92.5;68.0;17.6;5.1;0;0;0;0.0;2014
1490;2013-05-30;19.6;904.0;4.4;13.0;8.2;2.4;79.5;48.0;12.9;4.3;9;0;0;0.0;2014
1491;2013-05-31;0.0;907.1;3.0;16.9;7.8;-0.1;76.5;30.0;10.5;4.4;13;0;0;0.0;2014
1492;2013-06-01;2.0;905.0;11.2;14.0;11.6;4.4;97.0;84.0;10.7;4.8;0;0;0;0.0;2014
1493;2013-06-02;21.2;905.2;12.1;18.4;13.7;11.2;90.9;63.0;8.4;2.4;0;0;0;0.0;2014
1494;2013-06-03;0.2;909.8;5.2;16.7;10.2;5.0;76.2;33.0;8.1;2.0;5;0;0;0.0;2014
1495;2013-06-04;0.0;910.1;5.2;17.8;8.6;0.6;80.9;51.0;10.8;3.8;10;0;0;0.0;2014
1496;2013-06-05;0.2;908.2;7.0;20.6;11.2;4.6;79.0;40.0;9.7;3.3;7;0;0;0.0;2014
1497;2013-06-06;0.2;908.0;9.1;17.5;11.1;5.8;88.3;66.0;10.6;3.7;7;0;0;0.0;2014
1498;2013-06-07;0.0;909.7;11.0;19.7;14.0;8.8;84.0;50.0;10.4;3.1;0;0;0;0.0;2014
1499;2013-06-08;0.2;912.8;8.3;19.1;11.5;4.3;83.9;31.0;4.9;1.7;4;0;0;0.0;2014
1500;2013-06-09;0.0;910.9;9.1;17.6;12.3;7.1;82.0;61.0;11.7;4.7;0;0;0;0.0;2014
1501;2013-06-10;1.4;909.2;11.8;17.2;12.9;11.1;93.2;79.0;5.1;2.2;0;0;0;0.0;2014
1502;2013-06-11;0.4;910.3;10.9;18.8;12.3;8.6;92.5;61.0;5.0;1.5;0;0;0;0.0;2014
1503;2013-06-12;0.2;910.5;11.3;20.0;14.6;9.9;82.7;48.0;8.5;3.0;0;0;0;0.0;2014
1504;2013-06-13;0.2;909.8;9.2;17.5;11.3;7.4;88.3;55.0;5.9;1.7;0;0;0;0.0;2014
1505;2013-06-14;0.2;908.8;7.2;19.0;9.7;0.0;86.5;54.0;6.5;2.0;10;0;0;0.0;2014
1506;2013-06-15;0.0;908.7;9.6;15.7;11.8;6.0;87.3;69.0;9.4;3.4;0;0;0;0.0;2014
1507;2013-06-16;0.0;905.7;11.0;14.2;12.0;9.7;93.2;84.0;11.1;4.8;0;0;0;0.0;2014
1508;2013-06-17;4.2;905.6;12.1;15.7;13.0;11.4;95.1;78.0;5.5;1.9;0;0;0;0.0;2014
1509;2013-06-18;0.0;907.1;11.5;19.6;14.1;11.5;85.0;54.0;8.9;3.1;0;0;0;0.0;2014
1510;2013-06-19;26.0;906.5;12.4;17.9;13.0;12.6;96.5;73.0;9.9;2.9;0;0;0;0.0;2014
1511;2013-06-20;6.0;907.7;9.2;12.1;10.2;9.0;93.5;83.0;11.3;3.5;0;0;0;0.0;2014
1512;2013-06-21;9.8;899.6;11.0;14.4;11.4;9.7;97.4;90.0;15.3;5.7;0;0;0;0.0;2014
1513;2013-06-22;19.2;903.2;6.0;10.4;7.3;6.1;92.0;69.0;18.3;5.1;10;0;0;0.0;2014
1514;2013-06-23;0.4;909.8;4.2;15.0;6.6;-0.4;86.8;53.0;8.5;3.8;13;0;0;0.0;2014
1515;2013-06-24;7.8;908.3;9.6;12.4;10.3;4.1;95.8;84.0;13.1;6.0;1;0;0;0.0;2014
1516;2013-06-25;36.4;905.8;13.0;15.3;13.2;10.7;98.8;94.0;11.3;3.7;0;0;0;0.0;2014
1517;2013-06-26;9.8;905.9;11.9;13.6;11.9;11.4;99.4;93.0;4.7;1.6;0;0;0;0.0;2014
1518;2013-06-27;1.6;908.1;10.1;16.8;11.3;8.0;93.1;71.0;7.8;2.1;0;0;0;0.0;2014
1519;2013-06-28;0.0;905.4;11.4;19.5;14.0;8.6;84.8;56.0;8.7;3.4;0;0;0;0.0;2014
1520;2013-06-29;18.0;901.4;13.0;19.6;15.0;13.1;88.8;56.0;21.9;3.6;0;0;0;0.0;2014
1521;2013-06-30;0.2;907.0;4.9;15.2;8.6;4.7;81.2;33.0;6.2;1.9;12;0;0;0.0;2014
1522;2013-07-01;0.0;910.2;0.4;15.0;8.1;3.3;61.9;25.0;6.4;1.8;13;0;0;0.0;2014
1523;2013-07-02;0.0;911.2;4.5;15.8;8.1;1.0;80.2;46.0;11.1;3.8;12;0;0;0.0;2014
1524;2013-07-03;0.0;910.6;7.7;17.9;11.2;6.2;80.5;53.0;14.1;5.6;4;0;0;0.0;2014
1525;2013-07-04;0.0;912.1;12.0;21.4;14.6;9.4;85.2;58.0;12.3;5.5;0;0;0;0.0;2014
1526;2013-07-05;0.0;911.1;11.3;23.0;15.2;10.5;80.2;46.0;10.5;4.5;0;0;0;0.0;2014
1527;2013-07-06;0.0;907.9;12.7;23.2;15.9;11.0;83.6;53.0;11.5;4.3;0;0;0;0.0;2014
1528;2013-07-07;0.4;907.6;13.8;18.7;15.0;12.9;92.6;79.0;7.6;2.7;0;0;0;0.0;2014
1529;2013-07-08;9.2;912.8;5.8;14.9;8.6;4.1;85.0;49.0;8.3;2.8;8;0;0;0.0;2014
1530;2013-07-09;0.0;913.7;9.0;18.3;11.2;4.5;87.6;65.0;12.3;5.7;6;0;0;0.0;2014
1531;2013-07-10;0.0;913.2;11.6;19.6;13.7;10.6;88.2;65.0;11.0;5.4;0;0;0;0.0;2014
1532;2013-07-11;0.2;911.4;11.3;22.1;14.2;8.8;82.7;50.0;7.4;3.8;0;0;0;0.0;2014
1533;2013-07-12;0.4;909.9;10.6;20.2;13.0;9.2;86.5;57.0;8.5;3.6;0;0;0;0.0;2014
1534;2013-07-13;0.0;908.5;11.0;17.3;12.2;7.3;92.3;75.0;11.4;3.7;0;0;0;0.0;2014
1535;2013-07-14;2.6;907.3;11.6;18.4;13.5;9.3;88.8;69.0;8.6;3.2;0;0;0;0.0;2014
1536;2013-07-15;13.0;907.4;7.1;15.1;9.4;6.2;86.9;56.0;9.9;2.1;4;0;0;0.0;2014
1537;2013-07-16;0.2;908.6;2.6;14.8;6.3;-1.6;81.3;40.0;8.0;2.1;14;0;0;0.0;2014
1538;2013-07-17;0.0;907.1;2.3;20.5;9.7;0.8;66.9;25.0;10.3;4.0;12;0;0;0.0;2014
1539;2013-07-18;0.0;901.7;7.8;21.3;13.3;6.0;70.4;50.0;20.8;6.1;0;0;0;0.0;2014
1540;2013-07-19;7.2;904.7;6.5;9.5;6.8;4.5;97.9;88.0;8.9;2.1;11;0;0;0.0;2014
1541;2013-07-20;2.4;899.0;11.9;13.6;10.5;4.4;99.7;98.0;7.4;3.2;3;0;0;0.0;2014
1542;2013-07-21;14.6;900.5;11.9;13.4;7.2;6.3;99.7;97.0;9.1;2.0;14;0;0;0.0;2014
1543;2013-07-22;0.6;906.9;-0.4;5.7;2.6;0.2;82.6;47.0;9.0;2.6;24;0;0;0.0;2014
1544;2013-07-23;0.0;910.0;-3.3;4.5;0.1;-3.2;79.1;52.0;12.6;3.6;24;0;0;0.0;2014
1545;2013-07-24;0.0;913.2;-2.6;9.9;2.5;-2.9;72.3;32.0;7.4;1.4;20;0;0;0.0;2014
1546;2013-07-25;0.0;915.0;-1.5;13.5;5.0;-1.4;65.1;35.0;8.0;2.4;14;0;0;0.0;2014
1547;2013-07-26;0.0;916.8;1.8;17.2;7.3;-0.1;73.8;27.0;9.3;3.5;13;0;0;0.0;2014
1548;2013-07-27;0.0;913.2;3.2;17.3;8.4;2.0;74.8;28.0;9.9;3.5;12;0;0;0.0;2014
1549;2013-07-28;0.0;910.8;3.6;18.6;10.2;1.8;66.3;36.0;6.5;1.8;10;0;0;0.0;2014
1550;2013-07-29;0.0;912.2;3.3;22.4;12.2;3.0;61.1;21.0;5.5;2.5;7;0;0;0.0;2014
1551;2013-07-30;0.0;911.8;7.4;23.1;14.0;6.1;66.4;40.0;7.0;3.5;2;0;0;0.0;2014
1552;2013-07-31;0.0;909.2;5.9;24.7;14.9;6.6;60.7;22.0;11.2;4.5;1;0;0;0.0;2014
1553;2013-08-01;0.0;907.5;7.9;25.6;16.0;8.3;62.7;29.0;12.9;4.7;0;0;0;0.0;2014
1554;2013-08-02;0.0;905.1;10.2;26.0;18.0;12.3;63.2;35.0;19.8;5.7;0;0;0;0.0;2014
1555;2013-08-03;3.4;905.3;9.9;18.7;13.1;9.9;82.2;49.0;10.1;2.7;0;0;0;0.0;2014
1556;2013-08-04;54.0;905.6;8.3;13.4;10.6;10.0;86.8;50.0;15.0;3.4;1;0;0;0.0;2014
1557;2013-08-05;0.0;908.2;3.4;20.8;9.4;0.1;70.5;29.0;9.0;3.6;13;0;0;0.0;2014
1558;2013-08-06;11.2;909.4;12.2;19.5;14.0;4.6;89.4;63.0;8.7;2.4;0;0;0;0.0;2014
1559;2013-08-07;0.0;905.9;12.5;22.4;15.3;9.9;85.3;57.0;11.8;5.9;0;0;0;0.0;2014
1560;2013-08-08;0.0;902.4;12.3;23.6;16.7;11.7;77.5;47.0;13.8;4.8;0;0;0;0.0;2014
1561;2013-08-09;1.0;904.7;9.6;17.0;10.2;9.7;96.5;76.0;9.4;3.0;0;0;0;0.0;2014
1562;2013-08-10;44.4;904.8;6.1;8.2;6.2;5.2;99.5;98.0;11.8;3.2;18;0;0;0.0;2014
1563;2013-08-11;25.0;906.2;3.8;8.9;5.0;3.1;92.5;77.0;10.4;2.6;21;0;0;0.0;2014
1564;2013-08-12;0.2;904.3;5.5;14.6;8.6;3.5;83.2;48.0;9.8;3.9;12;0;0;0.0;2014
1565;2013-08-13;3.2;905.2;6.2;10.7;7.8;7.1;90.5;65.0;8.2;1.8;4;0;0;0.0;2014
1566;2013-08-14;18.8;912.4;2.5;6.3;3.6;2.0;93.4;71.0;8.2;2.5;24;0;0;0.0;2014
1567;2013-08-15;0.2;913.9;2.6;13.9;6.6;2.2;79.1;39.0;9.8;2.7;15;0;0;0.0;2014
1568;2013-08-16;0.0;912.8;3.5;14.6;7.7;2.4;76.6;46.0;10.3;3.4;13;0;0;0.0;2014
1569;2013-08-17;0.0;913.6;3.6;16.7;9.1;3.2;70.9;37.0;8.7;2.6;10;0;0;0.0;2014
1570;2013-08-18;0.0;914.0;6.0;16.0;9.9;4.6;77.8;54.0;12.4;4.7;5;0;0;0.0;2014
1571;2013-08-19;0.0;912.1;8.3;17.1;11.8;8.1;79.8;61.0;18.1;7.0;0;0;0;0.0;2014
1572;2013-08-20;0.0;911.3;9.0;19.3;12.9;9.0;78.7;45.0;14.7;6.3;0;0;0;0.0;2014
1573;2013-08-21;0.0;907.4;10.3;23.9;15.7;9.0;73.8;39.0;11.9;4.9;0;0;0;0.0;2014
1574;2013-08-22;0.0;903.5;10.9;25.7;16.5;10.3;73.5;34.0;12.8;4.3;0;0;0;0.0;2014
1575;2013-08-23;23.0;905.2;9.2;15.0;9.3;7.4;99.5;82.0;11.3;2.3;7;0;0;0.0;2014
1576;2013-08-24;58.0;907.5;8.9;13.9;9.3;3.9;97.7;89.0;10.7;4.0;9;0;0;0.0;2014
1577;2013-08-25;38.4;908.0;10.6;12.5;10.6;9.8;99.6;94.0;8.7;2.6;0;0;0;0.0;2014
1578;2013-08-26;5.3;906.6;11.9;21.9;15.5;11.0;99.3;98.0;10.3;3.3;11;0;0;0.0;2014
1579;2013-08-27;5.3;906.6;11.9;21.9;15.5;11.0;91.8;83.0;8.7;3.3;12;0;0;0.0;2014
1580;2013-08-28;8.2;913.5;3.2;13.1;6.2;0.6;83.3;53.0;7.5;1.4;15;0;0;0.0;2014
1581;2013-08-29;0.2;912.7;4.9;20.3;10.8;2.7;70.8;38.0;7.6;3.3;11;0;0;0.0;2014
1582;2013-08-30;0.0;910.6;4.8;24.1;14.3;5.9;57.5;24.0;8.3;4.0;3;0;0;0.0;2014
1583;2013-08-31;0.0;908.2;8.2;23.1;15.4;9.6;62.8;41.0;7.5;3.9;0;0;0;0.0;2014
1584;2013-09-01;3.0;907.0;11.4;17.7;13.3;11.9;88.1;64.0;11.7;3.5;0;0;0;3.0;2014
1585;2013-09-02;27.8;903.4;10.5;22.7;15.9;11.2;71.7;31.0;20.1;4.1;0;7;0;27.8;2014
1586;2013-09-03;2.6;904.9;11.7;18.3;13.1;11.8;91.9;70.0;8.7;2.4;0;1;0;2.6;2014
1587;2013-09-04;0.0;911.0;2.4;16.9;8.4;0.5;70.9;34.0;7.1;2.2;0;0;0;0.0;2014
1588;2013-09-05;0.0;911.9;8.5;16.5;10.9;6.9;85.5;63.0;12.4;5.8;0;0;0;0.0;2014
1589;2013-09-06;0.0;912.0;10.6;20.3;14.1;10.0;81.0;58.0;12.2;5.4;0;5;0;0.0;2014
1590;2013-09-07;0.0;909.6;10.8;20.7;14.2;10.2;81.2;57.0;13.3;5.4;0;6;0;0.0;2014
1591;2013-09-08;0.0;909.8;12.5;20.6;15.1;11.9;85.2;62.0;11.6;4.1;0;5;0;0.0;2014
1592;2013-09-09;0.0;912.0;11.8;26.5;18.0;10.2;71.2;38.0;6.3;1.9;0;4;0;0.0;2014
1593;2013-09-10;0.0;912.0;11.8;27.5;19.2;12.2;67.2;25.0;8.0;3.6;0;5;0;0.0;2014
1594;2013-09-11;0.0;909.7;7.6;26.7;18.4;9.9;54.2;20.0;9.6;4.3;0;2;0;0.0;2014
1595;2013-09-12;0.0;906.5;11.1;27.4;18.2;10.7;68.8;31.0;12.2;4.8;0;4;0;0.0;2014
1596;2013-09-13;0.0;906.5;11.5;28.2;20.6;13.4;61.2;26.0;22.7;3.9;0;4;4;0.0;2014
1597;2013-09-14;0.0;906.6;9.8;28.1;20.3;12.9;55.5;25.0;12.2;3.7;0;9;2;0.0;2014
1598;2013-09-15;0.0;904.5;10.5;26.4;19.0;14.1;60.2;30.0;13.2;4.8;0;9;0;0.0;2014
1599;2013-09-16;10.2;900.8;14.0;18.3;15.0;14.1;94.2;68.0;15.8;4.8;0;0;0;10.2;2014
1600;2013-09-17;19.4;901.8;7.4;14.9;9.4;6.8;87.8;61.0;10.7;3.6;0;0;0;19.4;2014
1601;2013-09-18;1.4;909.5;-0.2;13.5;6.1;-1.6;68.7;29.0;8.4;2.3;0;0;0;1.4;2014
1602;2013-09-19;0.0;911.6;7.1;16.9;10.1;4.7;82.2;57.0;6.3;2.3;0;0;0;0.0;2014
1603;2013-09-20;4.6;905.4;11.7;15.0;12.5;9.4;95.3;85.0;15.6;5.9;0;0;0;4.6;2014
1604;2013-09-21;90.2;901.5;12.4;15.0;12.9;11.3;96.5;84.0;11.6;3.4;0;0;0;90.2;2014
1605;2013-09-22;21.4;903.7;10.9;13.7;11.4;9.6;96.8;87.0;12.6;2.8;0;0;0;21.4;2014
1606;2013-09-23;7.6;907.0;10.8;16.0;12.2;10.8;91.5;66.0;8.4;2.0;0;0;0;7.6;2014
1607;2013-09-24;0.6;908.0;5.8;10.3;7.2;5.4;91.8;57.0;11.9;3.7;0;0;0;0.6;2014
1608;2013-09-25;3.0;910.7;5.0;14.5;8.5;4.6;81.0;48.0;8.8;2.4;0;0;0;3.0;2014
1609;2013-09-26;0.0;910.4;2.9;17.4;9.6;2.8;68.5;28.0;6.8;2.3;0;0;0;0.0;2014
1610;2013-09-27;0.0;908.9;6.1;18.9;10.7;3.9;76.1;41.0;8.9;4.0;0;1;0;0.0;2014
1611;2013-09-28;7.0;906.7;8.9;13.5;10.5;8.8;89.8;72.0;12.5;4.6;0;0;0;7.0;2014
1612;2013-09-29;6.0;906.3;9.8;21.8;13.7;7.5;80.2;46.0;6.8;2.6;0;7;0;6.0;2014
1613;2013-09-30;0.0;904.2;11.6;22.4;13.9;9.2;87.9;43.0;8.3;3.4;0;4;0;0.0;2014
1614;2013-10-01;6.4;904.4;10.4;17.9;12.5;9.8;88.2;61.0;8.7;2.2;0;0;0;6.4;2014
1615;2013-10-02;0.0;905.8;6.6;21.6;13.5;3.4;69.5;26.0;7.0;2.1;0;7;0;0.0;2014
1616;2013-10-03;0.8;905.2;12.9;17.1;14.0;10.8;93.8;48.0;16.9;4.2;0;0;0;0.8;2014
1617;2013-10-04;2.8;904.0;12.4;20.3;15.1;13.8;85.5;50.0;11.2;3.7;0;3;0;2.8;2014
1618;2013-10-05;0.6;907.2;7.3;16.1;10.4;6.8;82.6;52.0;6.7;1.8;0;0;0;0.6;2014
1619;2013-10-06;0.2;910.4;6.6;18.3;10.9;5.3;78.3;38.0;7.9;2.2;0;0;0;0.2;2014
1620;2013-10-07;0.0;913.5;6.0;19.8;11.1;4.7;74.4;33.0;8.7;3.2;0;3;0;0.0;2014
1621;2013-10-08;0.0;913.2;5.2;18.9;10.8;3.6;71.9;37.0;11.4;4.4;0;2;0;0.0;2014
1622;2013-10-09;0.0;910.5;7.8;20.5;13.4;7.6;71.0;42.0;15.2;5.9;0;6;0;0.0;2014
1623;2013-10-10;0.0;909.9;9.5;21.2;14.3;9.4;74.6;48.0;13.7;5.1;0;6;0;0.0;2014
1624;2013-10-11;0.0;909.3;11.3;22.0;15.5;10.8;77.7;50.0;10.3;3.8;0;7;0;0.0;2014
1625;2013-10-12;0.0;907.9;13.2;20.6;15.8;12.1;85.2;67.0;10.4;4.3;0;6;0;0.0;2014
1626;2013-10-13;10.6;904.9;14.8;23.8;17.5;14.3;85.2;57.0;12.4;4.3;0;8;0;10.6;2014
1627;2013-10-14;0.4;906.2;13.2;24.7;17.8;11.4;77.6;42.0;8.5;2.0;0;8;0;0.4;2014
1628;2013-10-15;0.0;908.3;12.3;24.2;17.3;12.2;76.1;34.0;6.7;1.8;0;8;0;0.0;2014
1629;2013-10-16;0.0;907.7;12.8;18.9;15.1;11.5;86.7;71.0;10.5;3.4;0;2;0;0.0;2014
1630;2013-10-17;27.0;904.2;12.8;17.2;13.6;12.2;94.9;80.0;9.0;2.7;0;0;0;27.0;2014
1631;2013-10-18;5.2;901.7;11.5;19.7;14.0;10.1;86.5;52.0;7.9;1.6;0;6;0;5.2;2014
1632;2013-10-19;0.0;902.2;9.4;22.6;15.5;7.1;71.0;37.0;8.8;1.8;0;8;0;0.0;2014
1633;2013-10-20;0.0;901.4;10.9;26.3;17.7;10.4;69.8;29.0;13.3;5.0;0;5;0;0.0;2014
1634;2013-10-21;0.0;900.7;13.9;19.8;15.3;14.9;91.7;59.0;13.9;4.2;0;1;0;0.0;2014
1635;2013-10-22;19.2;904.8;12.3;23.4;15.0;8.9;85.6;51.0;12.3;3.2;0;5;0;19.2;2014
1636;2013-10-23;0.0;904.0;15.3;26.0;18.4;13.5;83.2;60.0;17.2;6.3;0;7;0;0.0;2014
1637;2013-10-24;27.8;907.8;15.6;21.2;16.8;15.3;92.7;69.0;10.9;2.9;0;6;0;27.8;2014
1638;2013-10-25;1.6;911.1;12.6;21.2;14.8;11.2;87.5;69.0;10.6;4.2;0;6;0;1.6;2014
1639;2013-10-26;0.0;904.1;14.0;20.7;15.9;13.1;88.4;73.0;14.9;7.3;0;8;0;0.0;2014
1640;2013-10-27;57.0;904.7;11.1;19.6;15.0;12.3;80.1;43.0;11.8;2.8;0;3;0;57.0;2014
1641;2013-10-28;0.0;908.0;2.6;20.5;11.7;2.6;61.6;16.0;8.8;2.0;0;6;0;0.0;2014
1642;2013-10-29;0.0;906.3;8.1;24.2;14.8;7.3;70.1;26.0;10.7;3.3;0;4;0;0.0;2014
1643;2013-10-30;0.0;905.5;11.3;25.4;16.3;10.6;75.8;39.0;9.7;3.8;0;3;0;0.0;2014
1644;2013-10-31;0.0;906.9;12.0;23.3;16.9;11.7;74.2;53.0;13.0;5.5;0;9;0;0.0;2014
1645;2013-11-01;0.0;907.6;12.2;21.1;16.1;12.5;78.1;60.0;16.7;7.2;0;8;0;0.0;2014
1646;2013-11-02;0.0;906.2;12.1;23.1;16.5;11.5;76.5;55.0;16.2;6.6;0;9;0;0.0;2014
1647;2013-11-03;0.8;903.5;15.2;22.0;17.4;15.2;87.4;61.0;9.6;3.9;0;9;0;0.8;2014
1648;2013-11-04;2.0;904.7;8.8;21.1;15.1;10.2;70.9;27.0;8.0;2.0;0;6;0;2.0;2014
1649;2013-11-05;0.0;908.0;7.9;22.3;13.5;6.6;72.0;36.0;10.1;2.6;0;7;0;0.0;2014
1650;2013-11-06;0.0;910.6;6.9;22.6;13.9;5.8;66.4;33.0;11.2;4.8;0;8;0;0.0;2014
1651;2013-11-07;0.0;909.8;9.0;24.2;14.9;7.3;70.7;39.0;13.9;4.9;0;6;0;0.0;2014
1652;2013-11-08;0.0;906.2;12.1;25.4;17.6;11.1;73.2;37.0;12.5;4.8;0;6;0;0.0;2014
1653;2013-11-09;0.0;903.0;13.7;27.3;19.5;13.7;72.4;39.0;9.9;4.0;0;5;0;0.0;2014
1654;2013-11-10;0.0;900.5;16.6;29.0;20.7;15.1;78.8;50.0;18.5;4.6;0;11;3;0.0;2014
1655;2013-11-11;8.4;896.4;17.4;30.4;19.9;17.2;86.6;49.0;21.2;6.0;0;15;2;8.4;2014
1656;2013-11-12;42.4;900.1;12.9;21.8;16.8;13.6;79.8;48.0;14.0;4.8;0;7;0;42.4;2014
1657;2013-11-13;0.0;909.2;8.8;25.0;18.0;11.5;59.6;23.0;7.8;2.0;0;6;0;0.0;2014
1658;2013-11-14;0.0;908.7;10.3;28.0;18.3;10.2;66.2;19.0;10.5;4.2;0;3;3;0.0;2014
1659;2013-11-15;0.0;904.0;11.9;28.6;18.5;9.9;69.9;37.0;19.1;6.6;0;3;3;0.0;2014
1660;2013-11-16;21.4;904.6;12.6;21.4;16.2;10.7;80.9;48.0;11.1;2.5;0;7;0;21.4;2014
